,category,Day,n_tokens_title,n_tokens_content,num_hrefs,num_imgs,avg_positive_polarity,avg_negative_polarity,global_subjectivity
15309,World,Tuesday,12.0,324.0,6.0,1.0,0.255555555556,-0.166666666667,0.357777777778
15310,Entertainment,Tuesday,11.0,152.0,3.0,0.0,0.3,-0.120089285714,0.361224489796
15311,tech,Tuesday,15.0,142.0,8.0,0.0,0.302272727273,-0.4,0.439393939394
15312,tech,Tuesday,14.0,900.0,11.0,12.0,0.362017195767,-0.368669690098,0.43430583501
15313,business,Tuesday,6.0,248.0,6.0,1.0,0.284166666667,-0.228395061728,0.354700854701
15314,business,Tuesday,11.0,369.0,11.0,1.0,0.490909090909,-0.298412698413,0.580236033807
15315,World,Tuesday,10.0,203.0,8.0,0.0,0.4375,-0.136666666667,0.419318181818
15316,lifestyle,Tuesday,8.0,235.0,22.0,13.0,0.375,-0.716666666667,0.55303030303
15317,tech,Tuesday,12.0,136.0,7.0,0.0,0.391666666667,0.0,0.353645833333
15318,tech,Tuesday,10.0,244.0,3.0,1.0,0.3375,-0.220138888889,0.412626262626
15319,Entertainment,Tuesday,12.0,1082.0,18.0,1.0,0.376046122995,-0.230769230769,0.401745261211
15320,Entertainment,Tuesday,12.0,1405.0,82.0,1.0,0.397701592193,-0.407021604938,0.450363309829
15321,socmed,Tuesday,10.0,406.0,13.0,1.0,0.298568181818,-0.190740740741,0.370909090909
15322,business,Tuesday,11.0,207.0,6.0,1.0,0.389583333333,-0.358333333333,0.3625
15323,World,Tuesday,11.0,2649.0,8.0,1.0,0.376954628705,-0.236331090407,0.466479637285
15324,tech,Tuesday,10.0,220.0,6.0,1.0,0.328308080808,-0.233333333333,0.32523923445
15325,tech,Tuesday,11.0,5530.0,30.0,7.0,0.378366629824,-0.240052910053,0.451296551455
15326,lifestyle,Tuesday,9.0,172.0,10.0,6.0,0.359183673469,-0.4,0.52
15327,socmed,Tuesday,5.0,191.0,5.0,1.0,0.46196969697,-0.17037037037,0.599613784908
15328,World,Tuesday,10.0,1612.0,12.0,21.0,0.227451124145,-0.231944444444,0.376507528111
15329,tech,Tuesday,10.0,311.0,9.0,1.0,0.34400297619,-0.391666666667,0.530113378685
15330,lifestyle,Tuesday,9.0,173.0,14.0,12.0,0.458333333333,-0.516666666667,0.557142857143
15331,lifestyle,Tuesday,7.0,630.0,18.0,0.0,0.390293040293,-0.467391304348,0.632255166217
15332,socmed,Tuesday,9.0,2578.0,82.0,49.0,0.455094679953,-0.243052830106,0.576242104855
15333,World,Tuesday,9.0,2470.0,10.0,1.0,0.355015098071,-0.257530381944,0.474291216291
15334,tech,Tuesday,13.0,416.0,5.0,1.0,0.393785714286,-0.215674603175,0.491186406186
15335,Entertainment,Tuesday,8.0,351.0,25.0,17.0,0.373553719008,0.0,0.51571969697
15336,lifestyle,Tuesday,8.0,363.0,62.0,0.0,0.39375,-0.354166666667,0.590625
15337,tech,Tuesday,11.0,1423.0,16.0,8.0,0.347287509239,-0.195578231293,0.392312017692
15338,Entertainment,Tuesday,9.0,623.0,5.0,1.0,0.403571428571,-0.27662037037,0.451187326783
15339,socmed,Tuesday,9.0,132.0,8.0,1.0,0.455555555556,-0.291666666667,0.426111111111
15340,lifestyle,Tuesday,10.0,231.0,22.0,18.0,0.261111111111,-0.0916666666667,0.422619047619
15341,socmed,Tuesday,11.0,324.0,13.0,1.0,0.317650531287,0.0,0.534050324675
15342,socmed,Tuesday,8.0,377.0,7.0,1.0,0.356953463203,-0.288333333333,0.492491883117
15343,socmed,Tuesday,12.0,761.0,16.0,1.0,0.33658800549,-0.350810185185,0.430888949014
15344,tech,Tuesday,9.0,286.0,10.0,1.0,0.35560296846,-0.5,0.681200371058
15345,lifestyle,Tuesday,11.0,120.0,5.0,7.0,0.35,0.0,0.694444444444
15346,business,Tuesday,13.0,155.0,2.0,0.0,0.283712121212,-0.270833333333,0.475324675325
15347,Entertainment,Tuesday,12.0,385.0,3.0,5.0,0.296078431373,-0.335714285714,0.379563492063
15348,lifestyle,Tuesday,10.0,353.0,26.0,20.0,0.388877788878,-0.444722222222,0.526897546898
15349,lifestyle,Tuesday,9.0,511.0,22.0,7.0,0.383724608725,-0.327564102564,0.488622547665
15350,lifestyle,Tuesday,11.0,446.0,7.0,1.0,0.280830039526,-0.180725623583,0.382509018759
15351,Entertainment,Tuesday,14.0,411.0,16.0,0.0,0.389983164983,-0.238095238095,0.367034632035
15352,Entertainment,Tuesday,9.0,727.0,16.0,7.0,0.343860479798,-0.2831232493,0.40448995449
15353,lifestyle,Wednesday,11.0,170.0,6.0,10.0,0.389583333333,0.0,0.585714285714
15354,tech,Wednesday,12.0,189.0,7.0,1.0,0.171266233766,-0.195833333333,0.483096590909
15355,business,Wednesday,9.0,178.0,6.0,1.0,0.431060606061,-0.285714285714,0.387534435262
15356,tech,Wednesday,12.0,986.0,6.0,13.0,0.431623690319,-0.14837962963,0.513313441491
15357,lifestyle,Wednesday,14.0,104.0,6.0,0.0,0.24329004329,-0.35,0.462121212121
15358,lifestyle,Wednesday,8.0,325.0,20.0,18.0,0.585,-0.22380952381,0.724175824176
15359,Entertainment,Wednesday,10.0,269.0,7.0,1.0,0.391868686869,-0.50625,0.519246031746
15360,business,Wednesday,8.0,223.0,6.0,1.0,0.460296846011,-0.2,0.360414862915
15361,business,Wednesday,10.0,536.0,13.0,1.0,0.317487373737,-0.1125,0.44853372434
15362,World,Wednesday,11.0,268.0,5.0,1.0,0.340277777778,-0.11875,0.310648148148
15363,socmed,Wednesday,12.0,543.0,14.0,1.0,0.347929606625,-0.591358024691,0.549565381708
15364,business,Wednesday,11.0,269.0,9.0,1.0,0.481428571429,-0.2625,0.523015873016
15365,lifestyle,Wednesday,8.0,675.0,6.0,1.0,0.415434343434,-0.372916666667,0.565078981302
15366,lifestyle,Wednesday,10.0,235.0,10.0,12.0,0.392045454545,-0.466666666667,0.704450757576
15367,tech,Wednesday,13.0,654.0,13.0,1.0,0.318109925788,-0.363888888889,0.481819143819
15368,World,Wednesday,12.0,284.0,9.0,1.0,0.4,-0.131666666667,0.476587301587
15369,World,Wednesday,9.0,75.0,6.0,1.0,0.29375,-0.2,0.455555555556
15370,lifestyle,Wednesday,9.0,232.0,12.0,4.0,0.46875,-0.4275,0.522233893557
15371,World,Wednesday,7.0,600.0,9.0,1.0,0.375465838509,-0.22702020202,0.453252242926
15372,socmed,Wednesday,10.0,300.0,5.0,1.0,0.404545454545,-0.25,0.42196969697
15373,business,Wednesday,7.0,445.0,3.0,21.0,0.437247474747,-0.216666666667,0.479947769622
15374,business,Wednesday,9.0,327.0,8.0,1.0,0.320868686869,-0.231944444444,0.467904040404
15375,business,Wednesday,9.0,293.0,7.0,1.0,0.258528138528,-0.273333333333,0.410198537095
15376,business,Wednesday,8.0,321.0,6.0,1.0,0.258238636364,-0.211458333333,0.295487012987
15377,tech,Wednesday,7.0,868.0,24.0,1.0,0.367960263007,-0.217708333333,0.462712321146
15378,lifestyle,Wednesday,8.0,696.0,26.0,1.0,0.430578512397,-0.14880952381,0.45222027972
15379,business,Wednesday,11.0,491.0,4.0,1.0,0.440668044077,-0.2,0.497848484848
15380,World,Wednesday,11.0,134.0,6.0,1.0,0.304545454545,-0.125,0.405827505828
15381,tech,Wednesday,13.0,221.0,3.0,1.0,0.447222222222,-0.129166666667,0.5425
15382,World,Wednesday,12.0,490.0,10.0,1.0,0.417737525632,-0.212820512821,0.311079545455
15383,lifestyle,Wednesday,10.0,322.0,32.0,25.0,0.368055555556,-0.466666666667,0.658333333333
15384,lifestyle,Wednesday,7.0,199.0,8.0,11.0,0.409523809524,-0.35,0.646666666667
15385,lifestyle,Wednesday,10.0,432.0,15.0,9.0,0.386647727273,-0.496875,0.592203282828
15386,World,Wednesday,12.0,744.0,9.0,1.0,0.29960399449,-0.347619047619,0.450939628847
15387,business,Wednesday,9.0,634.0,21.0,8.0,0.449703804967,-0.46875,0.552983077529
15388,tech,Wednesday,12.0,170.0,3.0,1.0,0.442777777778,0.0,0.391547619048
15389,tech,Wednesday,12.0,265.0,7.0,1.0,0.452272727273,-0.117857142857,0.425231331169
15390,tech,Wednesday,10.0,616.0,27.0,12.0,0.317707070707,-0.205045351474,0.454123376623
15391,business,Wednesday,12.0,636.0,1.0,1.0,0.282475451378,-0.178333333333,0.437199762603
15392,lifestyle,Wednesday,11.0,2571.0,65.0,1.0,0.399161665355,-0.260521885522,0.484699844984
15393,business,Wednesday,10.0,446.0,4.0,1.0,0.396798340548,-0.358333333333,0.568176884844
15394,lifestyle,Wednesday,7.0,275.0,26.0,26.0,0.344444444444,-0.416666666667,0.533333333333
15395,lifestyle,Wednesday,10.0,544.0,17.0,12.0,0.370601898102,-0.176602564103,0.41353461731
15396,tech,Wednesday,12.0,104.0,7.0,0.0,0.361093073593,0.0,0.375692640693
15397,World,Wednesday,9.0,197.0,7.0,1.0,0.253564935065,-0.3,0.418321941217
15398,business,Wednesday,11.0,214.0,6.0,1.0,0.2,-0.2,0.245
15399,business,Wednesday,11.0,2001.0,9.0,1.0,0.339015151515,-0.266534391534,0.413871094573
15400,World,Wednesday,10.0,598.0,12.0,1.0,0.272797202797,-0.231060606061,0.456702317291
15401,World,Wednesday,10.0,947.0,13.0,1.0,0.366771708683,-0.19140625,0.33677134647
15402,business,Wednesday,9.0,113.0,4.0,1.0,0.365833333333,-0.25,0.534487179487
15403,Entertainment,Wednesday,10.0,602.0,6.0,1.0,0.327685950413,-0.380555555556,0.543173801507
15404,Entertainment,Wednesday,11.0,355.0,5.0,1.0,0.35744047619,-0.313333333333,0.435275689223
15405,lifestyle,Wednesday,11.0,474.0,26.0,1.0,0.276161616162,-0.45,0.514616755793
15406,lifestyle,Wednesday,9.0,181.0,13.0,5.0,0.427272727273,-0.185,0.601666666667
15407,tech,Wednesday,11.0,1285.0,8.0,1.0,0.367949134199,-0.266666666667,0.516600175424
15408,Entertainment,Wednesday,10.0,768.0,30.0,9.0,0.402590702948,-0.390327380952,0.531185002737
15409,World,Wednesday,14.0,877.0,23.0,1.0,0.369327651515,-0.174794238683,0.434574278135
15410,lifestyle,Wednesday,6.0,166.0,6.0,0.0,0.403333333333,-0.9,0.584575569358
15411,Entertainment,Wednesday,11.0,1478.0,33.0,1.0,0.290465367965,-0.221560846561,0.443843811951
15412,Entertainment,Wednesday,11.0,839.0,7.0,6.0,0.402174755069,-0.303140096618,0.528544807683
15413,Entertainment,Wednesday,10.0,209.0,8.0,9.0,0.366666666667,-0.422916666667,0.772222222222
15414,tech,Wednesday,8.0,328.0,14.0,1.0,0.357575757576,-0.166666666667,0.528632478632
15415,Entertainment,Wednesday,10.0,594.0,27.0,21.0,0.550355113636,-0.425,0.55615530303
15416,business,Wednesday,11.0,1048.0,16.0,1.0,0.259723171565,-0.295555555556,0.425512914863
15417,business,Wednesday,10.0,291.0,10.0,1.0,0.401623376623,-0.466666666667,0.340590111643
15418,business,Wednesday,11.0,1525.0,28.0,1.0,0.443088130775,-0.290217391304,0.485226846644
15419,World,Wednesday,10.0,1690.0,10.0,21.0,0.286440424655,-0.26454248366,0.406213965047
15420,lifestyle,Wednesday,11.0,200.0,11.0,7.0,0.428333333333,-0.15,0.510416666667
15421,Entertainment,Wednesday,11.0,142.0,4.0,1.0,0.444444444444,-0.333333333333,0.604166666667
15422,lifestyle,Wednesday,12.0,401.0,27.0,10.0,0.410256410256,-0.373917748918,0.573974867725
15423,business,Wednesday,7.0,89.0,6.0,1.0,0.387272727273,-0.4,0.433333333333
15424,Entertainment,Wednesday,14.0,457.0,20.0,1.0,0.261952861953,-0.125,0.444731404959
15425,business,Thursday,11.0,599.0,18.0,1.0,0.322702297702,-0.2125,0.395748695749
15426,Entertainment,Thursday,7.0,136.0,1.0,1.0,0.47037037037,-0.145138888889,0.417534722222
15427,Entertainment,Thursday,14.0,559.0,21.0,15.0,0.391771159875,-0.377380952381,0.552346637103
15428,lifestyle,Thursday,11.0,99.0,4.0,1.0,0.5,-0.142592592593,0.381746031746
15429,tech,Thursday,13.0,675.0,2.0,1.0,0.364267676768,-0.1875,0.485646390646
15430,business,Thursday,9.0,400.0,9.0,0.0,0.310146103896,-0.249444444444,0.390562602772
15431,tech,Thursday,11.0,197.0,7.0,1.0,0.548148148148,-0.383333333333,0.515925925926
15432,business,Thursday,8.0,157.0,7.0,1.0,0.388888888889,-0.405555555556,0.610256410256
15433,lifestyle,Thursday,11.0,150.0,9.0,5.0,0.45,0.0,0.677777777778
15434,lifestyle,Thursday,8.0,126.0,14.0,10.0,0.546428571429,-0.434920634921,0.625963718821
15435,lifestyle,Thursday,8.0,280.0,18.0,15.0,0.510416666667,-0.261111111111,0.46
15436,business,Thursday,10.0,478.0,5.0,1.0,0.297052947053,-0.126666666667,0.451561859193
15437,World,Thursday,12.0,613.0,11.0,1.0,0.318141807687,-0.1925,0.512697849026
15438,lifestyle,Thursday,9.0,375.0,21.0,13.0,0.422222222222,-0.337037037037,0.396825396825
15439,lifestyle,Thursday,10.0,223.0,13.0,11.0,0.393650793651,-0.499479166667,0.618988095238
15440,tech,Thursday,8.0,941.0,18.0,11.0,0.37208141321,-0.205987394958,0.412012987013
15441,lifestyle,Thursday,7.0,379.0,15.0,10.0,0.365064935065,-0.430833333333,0.579404761905
15442,lifestyle,Thursday,12.0,378.0,6.0,20.0,0.442699724518,-0.260185185185,0.561988936989
15443,business,Thursday,10.0,1648.0,13.0,1.0,0.3963459268,-0.298424369748,0.537080699021
15444,World,Thursday,11.0,294.0,5.0,1.0,0.346031746032,-0.3125,0.420595238095
15445,tech,Thursday,7.0,801.0,32.0,1.0,0.404964877889,-0.15625,0.562710855972
15446,tech,Thursday,9.0,779.0,25.0,10.0,0.338868686869,-0.172916666667,0.481957486957
15447,business,Thursday,9.0,286.0,6.0,0.0,0.339266892528,-0.336111111111,0.460793260793
15448,tech,Thursday,11.0,269.0,9.0,1.0,0.28803030303,-0.361666666667,0.487393939394
15449,tech,Thursday,9.0,246.0,4.0,1.0,0.292466329966,-0.1125,0.466686602871
15450,lifestyle,Thursday,9.0,293.0,15.0,0.0,0.502083333333,-0.4,0.4515625
15451,tech,Thursday,12.0,115.0,8.0,0.0,0.443333333333,-0.1,0.285185185185
15452,tech,Thursday,7.0,154.0,5.0,1.0,0.214772727273,-0.155555555556,0.408221099888
15453,tech,Thursday,7.0,360.0,4.0,1.0,0.399376114082,-0.208854166667,0.464759199134
15454,World,Thursday,9.0,347.0,10.0,1.0,0.365277777778,-0.138888888889,0.266666666667
15455,World,Thursday,10.0,395.0,9.0,0.0,0.42619047619,-0.15,0.250757575758
15456,World,Thursday,11.0,858.0,16.0,1.0,0.345833333333,-0.291666666667,0.367176870748
15457,lifestyle,Thursday,9.0,330.0,14.0,10.0,0.417352092352,-0.444956140351,0.576774235865
15458,lifestyle,Thursday,7.0,206.0,7.0,25.0,0.333333333333,-0.2125,0.469444444444
15459,lifestyle,Thursday,9.0,283.0,5.0,1.0,0.547058823529,-0.35,0.587202380952
15460,Entertainment,Thursday,9.0,131.0,3.0,0.0,0.4,-0.4,0.641666666667
15461,tech,Thursday,10.0,803.0,16.0,1.0,0.313191919192,-0.19,0.371491841492
15462,World,Thursday,11.0,502.0,11.0,1.0,0.25405011655,-0.249305555556,0.423372093023
15463,tech,Thursday,10.0,751.0,3.0,19.0,0.320873416707,-0.22316468254,0.477461219336
15464,business,Thursday,11.0,286.0,4.0,1.0,0.25372960373,-0.202777777778,0.328869338547
15465,business,Thursday,9.0,979.0,13.0,1.0,0.426209415584,-0.460714285714,0.55355784187
15466,lifestyle,Thursday,14.0,168.0,17.0,10.0,0.472222222222,-0.7,0.446062271062
15467,tech,Thursday,12.0,229.0,5.0,1.0,0.31478021978,-0.145833333333,0.452428571429
15468,Entertainment,Thursday,12.0,987.0,9.0,0.0,0.334023845007,-0.350694444444,0.499040941328
15469,tech,Thursday,8.0,389.0,8.0,1.0,0.43195970696,-0.194444444444,0.483902691511
15470,Entertainment,Thursday,10.0,583.0,19.0,1.0,0.365426997245,-0.406721866097,0.487835081585
15471,lifestyle,Thursday,11.0,152.0,4.0,0.0,0.466666666667,-0.237301587302,0.368162393162
15472,socmed,Thursday,10.0,2061.0,64.0,32.0,0.444850271088,-0.235263891882,0.552377916612
15473,lifestyle,Thursday,10.0,96.0,3.0,0.0,0.473333333333,0.0,0.453333333333
15474,lifestyle,Thursday,9.0,143.0,13.0,9.0,0.48,-0.483333333333,0.531818181818
15475,lifestyle,Thursday,11.0,108.0,3.0,0.0,0.609090909091,-0.1,0.516666666667
15476,World,Thursday,11.0,980.0,10.0,1.0,0.364073359073,-0.189200680272,0.434836747615
15477,business,Thursday,10.0,348.0,7.0,1.0,0.526790633609,-0.263888888889,0.378014011079
15478,lifestyle,Thursday,10.0,470.0,14.0,15.0,0.440151515152,-0.291666666667,0.47337962963
15479,World,Thursday,10.0,332.0,17.0,1.0,0.403571428571,0.0,0.354166666667
15480,World,Thursday,11.0,1085.0,11.0,1.0,0.288405238829,-0.309104938272,0.412457813078
15481,World,Thursday,9.0,725.0,25.0,3.0,0.318925364759,-0.323055555556,0.48774726431
15482,socmed,Thursday,11.0,324.0,8.0,1.0,0.322727272727,-0.7,0.478405907818
15483,Entertainment,Thursday,14.0,516.0,13.0,1.0,0.450106257379,-0.26858974359,0.533126249968
15484,socmed,Thursday,9.0,550.0,7.0,1.0,0.301244588745,-0.236111111111,0.476210826211
15485,tech,Thursday,9.0,782.0,8.0,1.0,0.379488028978,-0.203787878788,0.525764896868
15486,lifestyle,Friday,7.0,1643.0,110.0,1.0,0.417757490035,-0.226865079365,0.481375814886
15487,lifestyle,Friday,7.0,822.0,15.0,0.0,0.346239177489,-0.18893557423,0.433611879923
15488,business,Friday,11.0,227.0,11.0,1.0,0.318333333333,-0.2125,0.453571428571
15489,World,Friday,10.0,205.0,18.0,16.0,0.5,-0.2,0.48
15490,tech,Friday,10.0,318.0,12.0,1.0,0.42196969697,-0.0916666666667,0.601807760141
15491,lifestyle,Friday,11.0,229.0,12.0,12.0,0.445634920635,-0.200617283951,0.459350198413
15492,Entertainment,Friday,13.0,670.0,11.0,1.0,0.363726035869,-0.297530864198,0.471848139783
15493,Entertainment,Friday,9.0,241.0,3.0,9.0,0.42341991342,-0.455,0.664285714286
15494,Entertainment,Friday,12.0,477.0,9.0,1.0,0.353787878788,-0.345238095238,0.442293233083
15495,World,Friday,10.0,216.0,10.0,1.0,0.395833333333,0.0,0.607291666667
15496,business,Friday,6.0,293.0,5.0,1.0,0.429464285714,-0.155,0.411706349206
15497,business,Friday,11.0,417.0,6.0,1.0,0.372966507177,0.0,0.467325036075
15498,World,Friday,10.0,634.0,14.0,1.0,0.365011961722,-0.222751322751,0.412470313252
15499,World,Friday,11.0,568.0,16.0,1.0,0.527424242424,-0.374537037037,0.423838383838
15500,business,Friday,15.0,983.0,26.0,1.0,0.407700892857,-0.180032467532,0.376174388674
15501,tech,Friday,9.0,299.0,4.0,1.0,0.352564102564,-0.183333333333,0.489285714286
15502,business,Friday,11.0,319.0,2.0,1.0,0.281716720779,-0.159523809524,0.41207096475
15503,lifestyle,Friday,12.0,240.0,15.0,12.0,0.383787878788,-0.5,0.694598930481
15504,Entertainment,Friday,11.0,221.0,8.0,1.0,0.370707070707,-0.21,0.445622895623
15505,business,Friday,10.0,314.0,6.0,1.0,0.35,-0.225,0.441025641026
15506,tech,Friday,14.0,98.0,6.0,0.0,0.39329004329,-0.1,0.317079889807
15507,tech,Friday,8.0,562.0,4.0,20.0,0.306194463431,-0.229861111111,0.434816618567
15508,tech,Friday,9.0,636.0,3.0,20.0,0.309026390276,-0.295436507937,0.494260271892
15509,business,Friday,11.0,284.0,6.0,1.0,0.424636363636,-0.115773809524,0.363938561439
15510,lifestyle,Friday,9.0,99.0,9.0,0.0,0.341414141414,0.0,0.457007575758
15511,Entertainment,Friday,11.0,380.0,9.0,10.0,0.340814393939,-0.2275,0.424647253788
15512,tech,Friday,10.0,412.0,7.0,1.0,0.39224025974,-0.296944444444,0.409164061247
15513,World,Friday,11.0,261.0,6.0,1.0,0.337142857143,-0.144444444444,0.298562091503
15514,tech,Friday,12.0,1539.0,7.0,1.0,0.322297441365,-0.397800925926,0.48484494415
15515,socmed,Friday,10.0,593.0,7.0,1.0,0.424675324675,-0.266720779221,0.411329401891
15516,World,Friday,12.0,225.0,4.0,1.0,0.222140889414,-0.151666666667,0.327232854864
15517,World,Friday,8.0,223.0,6.0,0.0,0.266666666667,-0.1,0.353333333333
15518,lifestyle,Friday,11.0,224.0,14.0,9.0,0.361904761905,-0.433333333333,0.522222222222
15519,tech,Friday,13.0,278.0,9.0,0.0,0.326785714286,-0.145982142857,0.485044642857
15520,Entertainment,Friday,10.0,710.0,14.0,1.0,0.426414141414,-0.265119047619,0.464380411255
15521,business,Friday,13.0,119.0,2.0,0.0,0.306060606061,0.0,0.264502164502
15522,lifestyle,Friday,13.0,1096.0,24.0,0.0,0.41136878994,-0.21458935801,0.57763024938
15523,lifestyle,Friday,9.0,254.0,13.0,10.0,0.39025974026,-0.48287037037,0.626271645022
15524,business,Friday,10.0,497.0,5.0,1.0,0.285743801653,-0.323958333333,0.462102734664
15525,World,Friday,13.0,191.0,8.0,1.0,0.425,-0.55,0.393333333333
15526,Entertainment,Friday,11.0,333.0,7.0,0.0,0.481875,-0.33858974359,0.542204081633
15527,Entertainment,Friday,12.0,337.0,7.0,0.0,0.468804112554,-0.4,0.48077458256
15528,lifestyle,Friday,13.0,319.0,18.0,0.0,0.376542207792,-0.2225,0.523725895317
15529,socmed,Friday,9.0,188.0,6.0,0.0,0.518465909091,-0.321944444444,0.541554433221
15530,lifestyle,Friday,9.0,748.0,19.0,1.0,0.349664502165,-0.21617965368,0.423280069604
15531,lifestyle,Friday,11.0,214.0,15.0,7.0,0.347272727273,-0.271875,0.496212121212
15532,tech,Saturday,13.0,368.0,9.0,1.0,0.357359307359,-0.25,0.405239368475
15533,lifestyle,Saturday,7.0,533.0,30.0,25.0,0.46443001443,-0.447619047619,0.614891774892
15534,lifestyle,Saturday,11.0,234.0,13.0,10.0,0.5375,-0.316666666667,0.593253968254
15535,lifestyle,Saturday,10.0,842.0,14.0,1.0,0.464504804139,-0.232924836601,0.56013500809
15536,lifestyle,Saturday,11.0,299.0,20.0,14.0,0.340488215488,-0.171875,0.341267942584
15537,socmed,Saturday,9.0,321.0,12.0,1.0,0.379841897233,-0.4,0.623251748252
15538,tech,Saturday,13.0,338.0,7.0,1.0,0.409545454545,-0.229166666667,0.368323863636
15539,lifestyle,Saturday,8.0,420.0,23.0,11.0,0.349546485261,-0.25,0.428146258503
15540,World,Saturday,11.0,446.0,10.0,1.0,0.297585227273,-0.281666666667,0.402748917749
15541,Entertainment,Saturday,7.0,307.0,9.0,1.0,0.359264069264,-0.165384615385,0.460643356643
15542,tech,Saturday,12.0,2114.0,6.0,18.0,0.391609650512,-0.301195436508,0.489062905236
15543,socmed,Saturday,5.0,209.0,6.0,0.0,0.511111111111,-0.166071428571,0.527380952381
15544,World,Saturday,10.0,734.0,16.0,1.0,0.394090909091,-0.334166666667,0.400105708245
15545,socmed,Saturday,10.0,663.0,24.0,1.0,0.303775853776,-0.242424242424,0.38640118385
15546,socmed,Saturday,9.0,129.0,7.0,1.0,0.173333333333,-0.25,0.263888888889
15547,tech,Saturday,6.0,835.0,21.0,11.0,0.399393939394,-0.312344104308,0.457379119059
15548,business,Saturday,10.0,650.0,22.0,1.0,0.356847319347,-0.352777777778,0.468132544962
15549,World,Saturday,14.0,309.0,7.0,1.0,0.311410018553,-0.119246031746,0.460846990311
15550,business,Saturday,12.0,777.0,15.0,1.0,0.403864683703,-0.230833333333,0.448572653761
15551,World,Sunday,13.0,1026.0,20.0,10.0,0.372000787092,-0.105555555556,0.398945969642
15552,lifestyle,Sunday,9.0,293.0,24.0,20.0,0.340476190476,-0.1875,0.581481481481
15553,tech,Sunday,8.0,769.0,26.0,1.0,0.408838015726,-0.416258169935,0.524807912146
15554,World,Sunday,11.0,328.0,3.0,0.0,0.328508158508,-0.23125,0.405536796537
15555,lifestyle,Sunday,10.0,558.0,8.0,8.0,0.355988650989,-0.521783625731,0.540437395028
15556,World,Sunday,14.0,378.0,11.0,0.0,0.34724025974,-0.275,0.456478578892
15557,tech,Sunday,9.0,624.0,16.0,0.0,0.441102013928,-0.185714285714,0.485586580087
15558,lifestyle,Sunday,9.0,683.0,12.0,9.0,0.488741582492,-0.389285714286,0.579375386518
